"date","n.v1","n.v2"
2021-04-24,1628.99425332688,7325.26207382819
2021-04-25,1014.89410577043,3242.96074913943
2021-04-26,878.280794045008,4013.52550956707
2021-04-27,1116.05657098887,5131.82524826295
2021-04-28,1727.60566507459,6110.56476863792
2021-04-29,1902.76334217093,6320.01505532062
2021-04-30,1987.43192719071,6817.69040051481
2021-05-01,2044.43477715727,8029.01562353113
2021-05-02,1220.18060402964,3823.66262194695
2021-05-03,1461.31380192061,4467.09988441675
2021-05-04,1577.87055532446,5560.49019870595
2021-05-05,1728.69059586099,0
2021-05-06,1920.4154592902,0
2021-05-07,1990.78934813781,0
2021-05-08,2181.10673379006,0
2021-05-09,1168.42647327296,0
2021-05-10,1329.69996854874,0
2021-05-11,1705.51119622181,0
