"date","n.v1","n.v2"
2021-03-04,37.6403222051553,0
2021-03-05,71.0169618950363,0
2021-03-06,64.7879882203779,0
2021-03-07,82.8420188709922,0
2021-03-08,127.760580369799,0
2021-03-09,154.158770942884,0
2021-03-10,158.122663281303,0
2021-03-11,180.506996486492,0
2021-03-12,183.221763088015,0
2021-03-13,60.8740609114348,0
2021-03-14,53.6957516767348,0
2021-03-15,41.9706247597307,0
2021-03-16,49.7984793776169,0
2021-03-17,125.462189013909,0
2021-03-18,140.884728112128,0
2021-03-19,135.754985085938,0
2021-03-20,23.2004286866289,0
2021-03-21,0,0
2021-03-22,4.46354263317771,0
2021-03-23,86.8225662192365,0
2021-03-24,363.628829515555,0
2021-03-25,152.010274675421,0
2021-03-26,119.932725751913,0
2021-03-27,5.47949823252039,0
2021-03-28,18.3871308471201,0
2021-03-29,18.3871308471201,0
2021-03-30,158.772208664489,0
2021-03-31,185.320294326001,0
2021-04-01,147.596697071719,0
2021-04-02,95.066796082755,0
2021-04-03,46.9338176876671,0
2021-04-04,46.9338176876671,0
2021-04-05,46.9338176876671,0
2021-04-06,46.9338176876671,0
2021-04-07,225.692038142504,0
2021-04-08,205.206376057397,0
2021-04-09,181.089921830378,0
2021-04-10,10.0429709246498,0
2021-04-11,67.1196895959185,0
2021-04-12,67.1196895959185,0
2021-04-13,200.559628316142,0
2021-04-14,202.708124583604,0
2021-04-15,87.0057713273147,0
2021-04-16,11.1088915534684,0
2021-04-17,11.1088915534684,0
2021-04-18,11.1088915534684,0
2021-04-19,11.1088915534684,0
2021-04-20,11.1088915534684,0
2021-04-21,107.774568579451,0
2021-04-22,78.6116463753686,0
2021-04-23,78.928091562049,0
2021-04-24,0.632890373361018,0
2021-04-25,11.4919567794501,0
2021-04-26,11.5086117892754,0
2021-04-27,47.2336078645223,0
